Orthogroup	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis	ingroup_count	compartment
OG0008706	1	1	1	1	0	4	core
OG0008707	1	1	1	1	0	4	core
OG0008708	1	1	1	1	0	4	core
OG0008709	1	1	1	1	0	4	core
OG0008710	1	1	1	1	0	4	core
OG0008711	1	1	1	1	0	4	core
OG0008712	1	1	1	1	0	4	core
OG0008713	1	1	1	1	0	4	core
OG0008714	1	1	1	1	0	4	core
OG0008715	1	1	1	1	0	4	core
OG0008716	1	1	1	1	0	4	core
OG0008717	1	1	1	1	0	4	core
OG0008718	1	1	1	1	0	4	core
OG0008719	1	1	1	1	0	4	core
OG0008720	1	1	0	1	1	3	shell
OG0008721	1	1	1	1	0	4	core
OG0008722	1	1	1	1	0	4	core
OG0008723	1	1	1	1	0	4	core
OG0008724	1	1	1	1	0	4	core
OG0008725	1	1	1	1	0	4	core
OG0008726	1	0	1	1	1	3	shell
OG0008727	1	0	1	1	1	3	shell
OG0008728	1	0	1	1	1	3	shell
OG0008729	1	0	1	1	1	3	shell
OG0008730	1	1	1	1	0	4	core
OG0008731	1	1	1	1	0	4	core
OG0008732	1	1	1	1	0	4	core
OG0008733	1	1	1	1	0	4	core
OG0008734	1	1	1	1	0	4	core
OG0008735	1	1	1	1	0	4	core
OG0008736	1	1	1	1	0	4	core
OG0008737	1	1	1	1	0	4	core
OG0008738	1	1	1	1	0	4	core
OG0008739	1	1	1	1	0	4	core
OG0008740	1	1	1	1	0	4	core
OG0008741	1	1	1	1	0	4	core
OG0008742	1	1	1	1	0	4	core
OG0008743	1	1	1	1	0	4	core
OG0008744	1	1	1	1	0	4	core
OG0008745	1	0	1	1	1	3	shell
OG0008746	1	1	1	1	0	4	core
OG0008747	1	1	1	0	1	3	shell
OG0008748	1	1	1	1	0	4	core
OG0008749	1	1	1	1	0	4	core
OG0008750	1	1	1	1	0	4	core
OG0008751	1	1	1	1	0	4	core
OG0008752	1	1	1	1	0	4	core
OG0008753	1	1	1	1	0	4	core
OG0008754	1	1	1	1	0	4	core
OG0008755	1	1	1	1	0	4	core
OG0008756	1	1	1	1	0	4	core
OG0008757	1	1	1	1	0	4	core
OG0008758	1	1	1	1	0	4	core
OG0008759	1	1	1	1	0	4	core
OG0008760	1	1	1	1	0	4	core
OG0008761	1	1	1	1	0	4	core
OG0008762	1	1	1	1	0	4	core
OG0008763	1	1	0	1	1	3	shell
OG0008764	1	1	1	1	0	4	core
OG0008765	1	1	1	1	0	4	core
OG0008766	1	1	1	1	0	4	core
OG0008767	1	1	1	1	0	4	core
OG0008768	1	1	1	1	0	4	core
OG0008769	1	1	1	1	0	4	core
OG0008770	1	1	1	1	0	4	core
OG0008771	1	1	1	1	0	4	core
OG0008772	1	1	1	1	0	4	core
OG0008773	1	1	1	1	0	4	core
OG0008774	1	1	1	1	0	4	core
OG0008775	1	1	1	1	0	4	core
OG0008776	1	1	1	1	0	4	core
OG0008777	1	1	1	1	0	4	core
OG0008778	1	1	1	1	0	4	core
OG0008779	1	1	1	1	0	4	core
OG0008780	1	1	1	1	0	4	core
OG0008781	1	1	1	1	0	4	core
OG0008782	1	1	1	1	0	4	core
OG0008783	1	1	0	1	1	3	shell
OG0008784	1	1	1	1	0	4	core
OG0008785	1	1	1	1	0	4	core
OG0008786	1	1	0	0	2	2	shell
OG0008787	1	1	1	1	0	4	core
OG0008788	1	1	1	1	0	4	core
OG0008789	1	1	1	1	0	4	core
OG0008790	1	1	1	1	0	4	core
OG0008791	1	1	1	1	0	4	core
OG0008792	1	1	1	1	0	4	core
OG0008793	1	1	1	1	0	4	core
OG0008794	1	1	1	1	0	4	core
OG0008795	1	1	1	1	0	4	core
OG0008796	1	1	1	1	0	4	core
OG0008797	1	1	1	1	0	4	core
OG0008798	1	1	1	1	0	4	core
OG0008799	1	1	1	1	0	4	core
OG0008800	1	1	1	1	0	4	core
OG0008801	1	1	1	1	0	4	core
OG0008802	1	1	1	1	0	4	core
OG0008803	1	1	1	1	0	4	core
OG0008804	1	1	1	1	0	4	core
OG0008805	1	1	1	1	0	4	core
OG0008806	1	1	1	1	0	4	core
OG0008807	1	1	1	1	0	4	core
OG0008808	1	1	1	1	0	4	core
OG0008809	1	1	1	1	0	4	core
OG0008810	1	1	1	1	0	4	core
OG0008811	1	1	1	1	0	4	core
OG0008812	1	1	1	1	0	4	core
OG0008813	1	1	1	1	0	4	core
OG0008814	1	1	1	1	0	4	core
OG0008815	1	1	1	1	0	4	core
OG0008816	1	1	1	1	0	4	core
OG0008817	1	0	1	1	1	3	shell
OG0008818	1	0	1	1	1	3	shell
OG0008819	1	0	1	1	1	3	shell
OG0008820	1	0	1	1	1	3	shell
OG0008821	1	1	1	1	0	4	core
OG0008822	1	1	1	1	0	4	core
OG0008823	1	0	1	1	1	3	shell
OG0008824	1	1	1	1	0	4	core
OG0008825	1	1	1	1	0	4	core
OG0008826	1	1	1	1	0	4	core
OG0008827	1	1	1	1	0	4	core
OG0008828	1	1	1	1	0	4	core
OG0008829	1	1	1	1	0	4	core
OG0008830	1	1	1	1	0	4	core
OG0008831	1	1	1	1	0	4	core
OG0008832	1	1	1	1	0	4	core
OG0008833	1	1	1	1	0	4	core
OG0008834	1	1	1	1	0	4	core
OG0008835	1	1	1	1	0	4	core
OG0008836	1	1	1	1	0	4	core
OG0008837	1	1	1	1	0	4	core
OG0008838	1	1	1	1	0	4	core
OG0008839	1	1	1	1	0	4	core
OG0008840	1	1	1	1	0	4	core
OG0008841	1	1	1	1	0	4	core
OG0008842	1	1	1	1	0	4	core
OG0008843	1	1	1	1	0	4	core
OG0008844	1	1	1	1	0	4	core
OG0008845	1	1	1	1	0	4	core
OG0008846	1	1	1	1	0	4	core
OG0008847	1	1	1	1	0	4	core
OG0008848	1	1	1	1	0	4	core
OG0008849	1	1	1	1	0	4	core
OG0008850	1	1	1	1	0	4	core
OG0008851	1	0	1	1	1	3	shell
OG0008852	1	1	1	1	0	4	core
OG0008853	1	1	0	1	1	3	shell
OG0008854	1	1	1	1	0	4	core
OG0008855	1	1	1	1	0	4	core
OG0008856	1	1	1	1	0	4	core
OG0008857	1	1	1	1	0	4	core
OG0008858	1	1	1	1	0	4	core
OG0008859	1	1	1	1	0	4	core
OG0008860	1	1	1	1	0	4	core
OG0008861	1	1	1	1	0	4	core
OG0008862	1	1	1	1	0	4	core
OG0008863	1	0	1	1	1	3	shell
OG0008864	1	1	1	1	0	4	core
OG0008865	1	0	1	1	1	3	shell
OG0008866	1	1	1	0	1	3	shell
OG0008867	1	1	1	1	0	4	core
OG0008868	1	1	1	1	0	4	core
OG0008869	1	1	1	1	0	4	core
OG0008870	1	1	1	1	0	4	core
OG0008871	1	1	1	1	0	4	core
OG0008872	1	1	1	1	0	4	core
OG0008873	1	1	1	1	0	4	core
OG0008874	1	1	1	1	0	4	core
OG0008875	1	1	1	1	0	4	core
OG0008876	1	1	1	1	0	4	core
OG0008877	1	0	1	1	1	3	shell
OG0008878	1	1	1	1	0	4	core
OG0008879	1	1	1	1	0	4	core
OG0008880	1	1	1	1	0	4	core
OG0008881	1	0	1	1	1	3	shell
OG0008882	1	1	1	1	0	4	core
OG0008883	1	1	1	1	0	4	core
OG0008884	1	1	1	1	0	4	core
OG0008885	1	1	1	1	0	4	core
OG0008886	1	1	1	0	1	3	shell
OG0008887	1	1	1	1	0	4	core
OG0008888	1	1	1	1	0	4	core
OG0008889	1	1	1	1	0	4	core
OG0008890	1	1	1	1	0	4	core
OG0008891	1	1	1	1	0	4	core
OG0008892	1	1	1	1	0	4	core
OG0008893	1	1	1	1	0	4	core
OG0008894	1	1	1	1	0	4	core
OG0008895	1	1	1	1	0	4	core
OG0008896	1	1	1	1	0	4	core
OG0008897	1	1	1	1	0	4	core
OG0008898	1	1	1	1	0	4	core
OG0008899	1	1	1	1	0	4	core
OG0008900	1	1	1	1	0	4	core
OG0008901	1	1	1	1	0	4	core
OG0008902	1	1	1	1	0	4	core
OG0008903	1	1	1	1	0	4	core
OG0008904	1	1	1	1	0	4	core
OG0008905	1	1	1	1	0	4	core
OG0008906	1	1	1	1	0	4	core
OG0008907	1	1	1	1	0	4	core
OG0008908	1	1	1	1	0	4	core
OG0008909	1	1	1	1	0	4	core
OG0008910	1	1	1	1	0	4	core
OG0008911	1	1	1	1	0	4	core
OG0008912	1	1	1	1	0	4	core
OG0008913	1	1	1	1	0	4	core
OG0008914	1	1	1	1	0	4	core
OG0008915	1	1	1	1	0	4	core
OG0008916	1	1	1	1	0	4	core
OG0008917	1	1	1	1	0	4	core
OG0008918	1	1	1	1	0	4	core
OG0008919	1	1	1	1	0	4	core
OG0008920	1	1	1	1	0	4	core
OG0008921	1	1	1	1	0	4	core
OG0008922	1	1	1	1	0	4	core
OG0008923	1	1	1	1	0	4	core
OG0008924	1	1	1	1	0	4	core
OG0008925	1	1	1	1	0	4	core
OG0008926	1	1	1	1	0	4	core
OG0008927	1	1	1	1	0	4	core
OG0008928	1	1	1	1	0	4	core
OG0008929	1	1	1	1	0	4	core
OG0008930	1	1	1	1	0	4	core
OG0008931	1	1	1	1	0	4	core
OG0008932	1	1	1	1	0	4	core
OG0008933	1	1	1	1	0	4	core
OG0008934	1	1	1	1	0	4	core
OG0008935	1	1	1	1	0	4	core
OG0008936	1	1	1	1	0	4	core
OG0008937	1	1	1	1	0	4	core
OG0008938	1	1	1	1	0	4	core
OG0008939	1	1	1	0	1	3	shell
OG0008940	1	1	1	1	0	4	core
OG0008941	1	1	1	1	0	4	core
OG0008942	1	1	1	1	0	4	core
OG0008943	1	1	1	1	0	4	core
OG0008944	1	1	1	1	0	4	core
OG0008945	1	1	1	1	0	4	core
OG0008946	1	1	1	1	0	4	core
OG0008947	1	1	1	1	0	4	core
OG0008948	1	1	1	1	0	4	core
OG0008949	1	1	0	1	1	3	shell
OG0008950	1	1	1	1	0	4	core
OG0008951	1	1	1	1	0	4	core
OG0008952	1	0	1	2	0	3	shell
OG0008953	1	1	1	1	0	4	core
OG0008954	1	1	1	1	0	4	core
OG0008955	1	1	1	1	0	4	core
OG0008956	1	1	1	0	1	3	shell
OG0008957	1	1	1	1	0	4	core
OG0008958	1	1	1	1	0	4	core
OG0008959	1	1	1	1	0	4	core
OG0008960	1	1	1	1	0	4	core
OG0008961	1	1	1	1	0	4	core
OG0008962	1	1	1	1	0	4	core
OG0008963	1	1	1	1	0	4	core
OG0008964	1	1	1	1	0	4	core
OG0008965	1	1	1	1	0	4	core
OG0008966	1	1	1	1	0	4	core
OG0008967	1	1	0	1	1	3	shell
OG0008968	1	1	1	1	0	4	core
OG0008969	1	1	1	1	0	4	core
OG0008970	1	1	1	1	0	4	core
OG0008971	1	1	1	1	0	4	core
OG0008972	1	1	1	1	0	4	core
OG0008973	1	1	1	1	0	4	core
OG0008974	1	1	1	1	0	4	core
OG0008975	1	1	1	1	0	4	core
OG0008976	1	1	1	1	0	4	core
OG0008977	1	1	1	1	0	4	core
OG0008978	1	1	1	1	0	4	core
OG0008979	1	1	1	1	0	4	core
OG0008980	1	1	1	1	0	4	core
OG0008981	1	1	1	1	0	4	core
OG0008982	1	1	1	1	0	4	core
OG0008983	1	1	1	1	0	4	core
OG0008984	1	1	1	1	0	4	core
OG0008985	1	1	1	1	0	4	core
OG0008986	1	1	1	1	0	4	core
OG0008987	1	1	1	1	0	4	core
OG0008988	1	1	1	1	0	4	core
OG0008989	1	1	1	1	0	4	core
OG0008990	1	1	1	1	0	4	core
OG0008991	1	1	1	1	0	4	core
OG0008992	1	1	1	1	0	4	core
OG0008993	1	1	1	1	0	4	core
OG0008994	1	1	1	1	0	4	core
OG0008995	1	1	1	0	1	3	shell
OG0008996	1	1	1	1	0	4	core
OG0008997	1	1	1	1	0	4	core
OG0008998	1	0	1	1	1	3	shell
OG0008999	1	0	1	1	1	3	shell
OG0009000	1	0	1	1	1	3	shell
OG0009001	1	0	1	1	1	3	shell
OG0009002	1	0	1	1	1	3	shell
OG0009003	1	0	1	1	1	3	shell
OG0009004	1	1	1	1	0	4	core
OG0009005	1	1	1	1	0	4	core
OG0009006	1	1	1	1	0	4	core
OG0009007	1	1	1	1	0	4	core
OG0009008	1	1	1	1	0	4	core
OG0009009	1	1	1	1	0	4	core
OG0009010	1	1	1	1	0	4	core
OG0009011	1	1	1	1	0	4	core
OG0009012	1	1	1	1	0	4	core
OG0009013	1	1	1	1	0	4	core
OG0009014	1	1	1	0	1	3	shell
OG0009015	1	1	1	1	0	4	core
OG0009016	1	1	1	1	0	4	core
OG0009017	1	1	1	1	0	4	core
OG0009018	1	1	1	1	0	4	core
OG0009019	1	1	1	1	0	4	core
OG0009020	1	1	1	1	0	4	core
OG0009021	1	1	1	1	0	4	core
OG0009022	1	0	1	1	1	3	shell
OG0009023	1	1	1	1	0	4	core
OG0009024	1	1	1	1	0	4	core
OG0009025	1	1	1	1	0	4	core
OG0009026	1	1	1	1	0	4	core
OG0009027	1	1	1	1	0	4	core
OG0009028	1	1	1	1	0	4	core
OG0009029	1	1	1	1	0	4	core
OG0009030	1	1	1	1	0	4	core
OG0009031	1	1	1	1	0	4	core
OG0009032	1	1	1	1	0	4	core
OG0009033	1	1	1	1	0	4	core
OG0009034	1	1	1	1	0	4	core
OG0009035	1	1	1	1	0	4	core
OG0009036	1	1	1	0	1	3	shell
OG0009037	1	1	1	1	0	4	core
OG0009038	1	0	1	1	1	3	shell
OG0009039	1	1	1	1	0	4	core
OG0009040	1	1	1	1	0	4	core
OG0009041	1	1	1	1	0	4	core
OG0009042	1	1	1	1	0	4	core
OG0009043	1	1	1	1	0	4	core
OG0009044	1	1	1	1	0	4	core
OG0009045	1	1	0	1	1	3	shell
OG0009046	1	1	1	1	0	4	core
OG0009047	1	1	1	1	0	4	core
OG0009048	1	1	1	1	0	4	core
OG0009049	1	1	1	1	0	4	core
OG0009050	1	1	1	1	0	4	core
OG0009051	1	1	1	1	0	4	core
OG0009052	1	1	1	1	0	4	core
OG0009053	1	1	1	1	0	4	core
OG0009054	1	0	1	1	1	3	shell
OG0009055	1	1	1	1	0	4	core
OG0009056	1	1	1	1	0	4	core
OG0009057	1	0	1	1	1	3	shell
OG0009058	1	1	1	1	0	4	core
OG0009059	1	1	1	1	0	4	core
OG0009060	1	1	1	0	1	3	shell
OG0009061	1	1	1	1	0	4	core
OG0009062	1	1	1	1	0	4	core
OG0009063	1	1	1	1	0	4	core
OG0009064	1	1	1	1	0	4	core
OG0009065	1	0	1	1	1	3	shell
OG0009066	1	1	1	1	0	4	core
OG0009067	1	1	1	1	0	4	core
OG0009068	1	1	1	1	0	4	core
OG0009069	1	1	1	1	0	4	core
OG0009070	1	1	1	1	0	4	core
OG0009071	1	0	1	1	1	3	shell
OG0009072	1	1	1	1	0	4	core
OG0009073	1	1	1	1	0	4	core
OG0009074	1	1	1	1	0	4	core
OG0009075	1	1	1	1	0	4	core
OG0009076	1	1	1	1	0	4	core
OG0009077	1	1	1	1	0	4	core
OG0009078	1	1	1	1	0	4	core
OG0009079	1	1	1	1	0	4	core
OG0009080	1	0	1	1	1	3	shell
OG0009081	1	1	1	1	0	4	core
OG0009082	1	1	1	1	0	4	core
OG0009083	1	1	1	1	0	4	core
OG0009084	1	1	1	1	0	4	core
OG0009085	1	1	0	1	1	3	shell
OG0009086	1	1	1	1	0	4	core
OG0009087	1	1	1	1	0	4	core
OG0009088	1	1	1	1	0	4	core
OG0009089	1	1	1	1	0	4	core
OG0009090	1	1	1	1	0	4	core
OG0009091	1	1	1	1	0	4	core
OG0009092	1	1	1	1	0	4	core
OG0009093	1	0	1	1	1	3	shell
OG0009094	1	1	1	1	0	4	core
OG0009095	1	1	1	1	0	4	core
OG0009096	1	1	1	1	0	4	core
OG0009097	1	1	1	1	0	4	core
OG0009098	1	1	1	1	0	4	core
OG0009099	1	1	1	1	0	4	core
OG0009100	1	1	1	1	0	4	core
OG0009101	1	1	1	1	0	4	core
OG0009102	1	1	1	1	0	4	core
OG0009103	1	1	1	1	0	4	core
OG0009104	1	1	1	1	0	4	core
OG0009105	1	1	1	1	0	4	core
OG0009106	1	1	1	1	0	4	core
OG0009107	1	1	1	1	0	4	core
OG0009108	1	1	1	1	0	4	core
OG0009109	1	1	1	1	0	4	core
OG0009110	1	1	1	1	0	4	core
OG0009111	1	1	1	1	0	4	core
OG0009112	1	1	1	1	0	4	core
OG0009113	1	1	1	1	0	4	core
OG0009114	1	1	1	1	0	4	core
OG0009115	1	1	1	1	0	4	core
OG0009116	1	1	1	1	0	4	core
OG0009117	1	1	1	1	0	4	core
OG0009118	1	1	1	1	0	4	core
OG0009119	1	1	1	1	0	4	core
OG0009120	1	1	1	1	0	4	core
OG0009121	1	1	1	1	0	4	core
OG0009122	1	1	1	1	0	4	core
OG0009123	1	1	1	1	0	4	core
OG0009124	1	1	1	1	0	4	core
OG0009125	1	1	1	1	0	4	core
OG0009126	1	1	1	1	0	4	core
OG0009127	1	1	1	1	0	4	core
OG0009128	1	1	1	1	0	4	core
OG0009129	1	1	1	1	0	4	core
OG0009130	1	1	1	1	0	4	core
OG0009131	1	1	1	1	0	4	core
OG0009132	1	1	1	1	0	4	core
OG0009133	1	1	1	1	0	4	core
OG0009134	1	1	1	1	0	4	core
OG0009135	1	1	1	1	0	4	core
OG0009136	1	1	1	1	0	4	core
OG0009137	1	1	1	0	1	3	shell
OG0009138	1	1	1	1	0	4	core
OG0009139	1	1	1	1	0	4	core
OG0009140	1	1	1	1	0	4	core
OG0009141	1	1	1	1	0	4	core
OG0009142	1	1	1	1	0	4	core
OG0009143	1	1	1	1	0	4	core
OG0009144	1	1	1	0	1	3	shell
OG0009145	1	1	1	1	0	4	core
OG0009146	1	1	1	1	0	4	core
OG0009147	1	0	1	1	1	3	shell
OG0009148	1	1	1	1	0	4	core
OG0009149	1	1	1	1	0	4	core
OG0009150	1	1	1	1	0	4	core
OG0009151	1	0	1	1	1	3	shell
OG0009152	1	1	1	1	0	4	core
OG0009153	1	1	1	1	0	4	core
OG0009154	1	1	1	1	0	4	core
OG0009155	1	1	0	1	1	3	shell
OG0009156	1	1	1	1	0	4	core
OG0009157	1	0	1	1	1	3	shell
OG0009158	1	1	1	1	0	4	core
OG0009159	1	1	1	1	0	4	core
OG0009160	1	1	1	0	1	3	shell
OG0009161	1	1	2	0	0	3	shell
OG0009162	1	1	1	1	0	4	core
OG0009163	1	1	1	1	0	4	core
OG0009164	1	1	1	1	0	4	core
OG0009165	1	1	1	1	0	4	core
OG0009166	1	1	1	1	0	4	core
OG0009167	1	1	1	1	0	4	core
OG0009168	1	1	1	1	0	4	core
OG0009169	1	1	1	1	0	4	core
OG0009170	1	1	1	1	0	4	core
OG0009171	1	1	1	1	0	4	core
OG0009172	1	1	1	1	0	4	core
OG0009173	1	1	1	1	0	4	core
OG0009174	1	1	1	1	0	4	core
OG0009175	1	1	1	1	0	4	core
OG0009176	1	1	1	1	0	4	core
OG0009177	1	1	1	1	0	4	core
OG0009178	1	1	1	1	0	4	core
OG0009179	1	1	1	1	0	4	core
OG0009180	1	1	1	1	0	4	core
OG0009181	1	1	1	1	0	4	core
OG0009182	1	1	1	1	0	4	core
OG0009183	1	1	1	1	0	4	core
OG0009184	1	1	1	1	0	4	core
OG0009185	1	1	0	1	1	3	shell
OG0009186	1	1	1	1	0	4	core
OG0009187	1	1	1	1	0	4	core
OG0009188	1	1	1	1	0	4	core
OG0009189	1	1	1	1	0	4	core
OG0009190	1	1	1	1	0	4	core
OG0009191	1	1	1	1	0	4	core
OG0009192	1	1	1	1	0	4	core
OG0009193	1	1	1	1	0	4	core
OG0009194	1	1	1	1	0	4	core
OG0009195	1	1	1	1	0	4	core
OG0009196	1	1	1	1	0	4	core
OG0009197	1	1	1	1	0	4	core
OG0009198	1	1	1	1	0	4	core
OG0009199	1	1	1	1	0	4	core
OG0009200	1	1	1	1	0	4	core
OG0009201	1	1	1	1	0	4	core
OG0009202	1	0	1	1	1	3	shell
OG0009203	1	0	1	1	1	3	shell
OG0009204	1	1	1	1	0	4	core
OG0009205	1	1	0	1	1	3	shell
OG0009206	1	1	1	1	0	4	core
OG0009207	1	1	1	1	0	4	core
OG0009208	1	1	1	1	0	4	core
OG0009209	1	1	1	1	0	4	core
OG0009210	1	1	1	1	0	4	core
OG0009211	1	1	1	1	0	4	core
OG0009212	1	0	1	1	1	3	shell
OG0009213	1	1	1	1	0	4	core
OG0009214	1	1	1	1	0	4	core
OG0009215	1	1	1	1	0	4	core
OG0009216	1	1	1	1	0	4	core
OG0009217	1	1	1	1	0	4	core
OG0009218	1	1	1	1	0	4	core
OG0009219	1	1	1	1	0	4	core
OG0009220	1	1	1	1	0	4	core
OG0009221	1	0	1	0	2	2	shell
OG0009222	1	1	1	1	0	4	core
OG0009223	1	1	1	1	0	4	core
OG0009224	1	1	1	1	0	4	core
OG0009225	1	1	1	1	0	4	core
OG0009226	1	1	1	1	0	4	core
OG0009227	1	1	1	1	0	4	core
OG0009228	1	1	0	1	1	3	shell
OG0009229	1	1	1	1	0	4	core
OG0009230	1	1	1	1	0	4	core
OG0009231	1	1	1	1	0	4	core
OG0009232	1	1	1	1	0	4	core
OG0009233	1	1	1	1	0	4	core
OG0009234	1	1	1	1	0	4	core
OG0009235	1	1	1	1	0	4	core
OG0009236	1	1	1	1	0	4	core
OG0009237	1	1	1	1	0	4	core
OG0009238	1	1	1	1	0	4	core
OG0009239	1	1	1	1	0	4	core
OG0009240	1	1	1	1	0	4	core
OG0009241	1	1	1	1	0	4	core
OG0009242	1	1	1	1	0	4	core
OG0009243	1	1	1	1	0	4	core
OG0009244	1	1	1	1	0	4	core
OG0009245	1	1	1	1	0	4	core
OG0009246	1	1	1	1	0	4	core
OG0009247	1	1	1	1	0	4	core
OG0009248	1	1	1	1	0	4	core
OG0009249	1	1	1	1	0	4	core
OG0009250	1	0	1	1	1	3	shell
OG0009251	1	1	1	1	0	4	core
OG0009252	1	1	1	1	0	4	core
OG0009253	1	1	1	1	0	4	core
OG0009254	1	1	1	1	0	4	core
OG0009255	1	1	1	1	0	4	core
OG0009256	1	1	1	1	0	4	core
OG0009257	1	1	1	1	0	4	core
OG0009258	1	1	1	1	0	4	core
OG0009259	1	1	1	1	0	4	core
OG0009260	1	1	1	1	0	4	core
OG0009261	1	1	1	1	0	4	core
OG0009262	1	1	1	1	0	4	core
OG0009263	1	1	1	1	0	4	core
OG0009264	1	1	1	0	1	3	shell
OG0009265	1	1	1	1	0	4	core
OG0009266	1	1	1	1	0	4	core
OG0009267	1	1	1	1	0	4	core
OG0009268	1	1	1	1	0	4	core
OG0009269	1	1	1	1	0	4	core
OG0009270	1	1	1	1	0	4	core
OG0009271	1	1	1	1	0	4	core
OG0009272	1	1	1	1	0	4	core
OG0009273	1	1	1	1	0	4	core
OG0009274	1	1	1	1	0	4	core
OG0009275	1	1	1	1	0	4	core
OG0009276	1	1	1	1	0	4	core
OG0009277	1	1	1	1	0	4	core
OG0009278	1	1	1	1	0	4	core
OG0009279	1	1	1	1	0	4	core
OG0009280	1	1	1	1	0	4	core
OG0009281	1	1	1	1	0	4	core
OG0009282	1	1	1	1	0	4	core
OG0009283	1	1	1	1	0	4	core
OG0009284	1	1	1	1	0	4	core
OG0009285	1	1	1	1	0	4	core
OG0009286	1	1	0	1	1	3	shell
OG0009287	1	1	1	1	0	4	core
OG0009288	1	1	1	1	0	4	core
OG0009289	1	1	1	1	0	4	core
OG0009290	1	1	1	1	0	4	core
OG0009291	1	1	1	1	0	4	core
OG0009292	1	1	1	1	0	4	core
OG0009293	1	1	1	1	0	4	core
OG0009294	1	1	1	1	0	4	core
OG0009295	1	1	1	1	0	4	core
OG0009296	1	1	1	1	0	4	core
OG0009297	1	1	1	1	0	4	core
OG0009298	1	1	1	1	0	4	core
OG0009299	1	0	1	1	1	3	shell
OG0009300	1	1	1	1	0	4	core
OG0009301	1	1	1	1	0	4	core
OG0009302	1	1	1	1	0	4	core
OG0009303	1	1	1	1	0	4	core
OG0009304	1	1	1	1	0	4	core
OG0009305	1	1	1	1	0	4	core
OG0009306	1	1	1	1	0	4	core
OG0009307	1	1	1	1	0	4	core
OG0009308	1	1	1	1	0	4	core
OG0009309	1	1	1	1	0	4	core
OG0009310	1	1	1	1	0	4	core
OG0009311	1	1	0	1	1	3	shell
OG0009312	1	1	1	1	0	4	core
OG0009313	1	1	1	1	0	4	core
OG0009314	1	0	1	1	1	3	shell
OG0009315	1	1	1	1	0	4	core
OG0009316	1	1	1	1	0	4	core
OG0009317	1	1	1	1	0	4	core
OG0009318	1	1	1	1	0	4	core
OG0009319	1	1	1	1	0	4	core
OG0009320	1	1	1	1	0	4	core
OG0009321	1	1	1	1	0	4	core
OG0009322	1	1	1	1	0	4	core
OG0009323	1	1	1	1	0	4	core
OG0009324	1	1	1	1	0	4	core
OG0009325	1	1	1	1	0	4	core
OG0009326	1	1	0	1	1	3	shell
OG0009327	1	1	1	0	1	3	shell
OG0009328	1	1	1	1	0	4	core
OG0009329	1	1	1	1	0	4	core
OG0009330	1	1	1	1	0	4	core
OG0009331	1	1	1	1	0	4	core
OG0009332	1	1	1	1	0	4	core
OG0009333	1	1	1	1	0	4	core
OG0009334	1	1	1	1	0	4	core
OG0009335	1	1	1	1	0	4	core
OG0009336	1	1	0	1	1	3	shell
OG0009337	1	1	1	1	0	4	core
OG0009338	1	0	1	1	1	3	shell
OG0009339	1	1	1	1	0	4	core
OG0009340	1	1	1	1	0	4	core
OG0009341	1	1	1	1	0	4	core
OG0009342	1	1	1	1	0	4	core
OG0009343	1	1	1	1	0	4	core
OG0009344	1	1	1	1	0	4	core
OG0009345	1	1	1	1	0	4	core
OG0009346	1	1	1	1	0	4	core
OG0009347	1	1	1	1	0	4	core
OG0009348	1	1	1	1	0	4	core
OG0009349	1	1	1	1	0	4	core
OG0009350	1	1	1	1	0	4	core
OG0009351	1	1	1	1	0	4	core
OG0009352	1	1	1	1	0	4	core
OG0009353	1	1	1	1	0	4	core
OG0009354	1	1	1	1	0	4	core
OG0009355	1	1	1	1	0	4	core
OG0009356	1	1	1	1	0	4	core
OG0009357	1	1	1	1	0	4	core
OG0009358	1	1	1	1	0	4	core
OG0009359	1	1	1	1	0	4	core
OG0009360	1	1	1	1	0	4	core
OG0009361	1	0	1	1	1	3	shell
OG0009362	1	1	1	1	0	4	core
OG0009363	1	1	1	1	0	4	core
OG0009364	1	1	1	0	1	3	shell
OG0009365	1	1	1	1	0	4	core
OG0009366	1	1	1	1	0	4	core
OG0009367	1	0	1	1	1	3	shell
OG0009368	1	0	1	1	1	3	shell
OG0009369	1	1	1	1	0	4	core
OG0009370	1	1	1	1	0	4	core
OG0009371	1	1	1	1	0	4	core
OG0009372	1	1	1	1	0	4	core
OG0009373	1	1	1	1	0	4	core
OG0009374	1	1	1	1	0	4	core
OG0009375	1	0	1	1	1	3	shell
OG0009376	1	1	1	1	0	4	core
OG0009377	1	1	1	1	0	4	core
OG0009378	1	1	1	1	0	4	core
OG0009379	1	0	1	1	1	3	shell
OG0009380	1	1	1	1	0	4	core
OG0009381	1	0	1	1	1	3	shell
OG0009382	1	1	0	0	2	2	shell
OG0009383	1	1	1	1	0	4	core
OG0009384	1	1	1	1	0	4	core
OG0009385	1	0	1	1	1	3	shell
OG0009386	1	1	0	1	1	3	shell
OG0009387	1	1	1	1	0	4	core
OG0009388	1	1	1	1	0	4	core
OG0009389	1	1	0	1	1	3	shell
OG0009390	1	1	1	1	0	4	core
OG0009391	1	1	1	1	0	4	core
OG0009392	1	1	1	1	0	4	core
OG0009393	1	1	1	1	0	4	core
OG0009394	1	1	1	1	0	4	core
OG0009395	1	1	1	1	0	4	core
OG0009396	1	1	1	1	0	4	core
OG0009397	1	1	0	1	1	3	shell
